gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
8573-e	1592937891915	10	clickedObj		bottle_glass_green	low_difficulty	target	1	3	bottle_plastic_clear_original	difficulty_distractor	distractor	4	4	bottle_plastic_clear_original	difficulty_distractor	distractor	2	2	bottle_plastic_green	difficulty_distractor	distractor	3	1	1	1	0	green glass bottle		1592937888964
8573-e	1592937900393	11	clickedObj		table_metal_blue	low_difficulty	target	3	3	table_wood_green	difficulty_distractor	distractor	4	1	table_wood_green	difficulty_distractor	distractor	2	2	table_wood_blue	difficulty_distractor	distractor	1	4	1	1	0	big blue table		1592937897738
8573-e	1592937907193	12	clickedObj		chair_metal_purple	high_difficulty	target	4	4	chair_metal_green	difficulty_distractor	distractor	2	2	chair_plastic_green	difficulty_distractor	distractor	3	3	chair_plastic_green	difficulty_distractor	distractor	1	1	1	1	0	purple chair		1592937905651
8573-e	1592937919066	13	clickedObj		plate_plastic_blue_original	difficulty_distractor	distractor	3	3	plate_plastic_pink	difficulty_distractor	distractor	4	2	plate_plastic_pink	difficulty_distractor	distractor	1	4	plate_paper_blue	low_difficulty	target	2	1	1	1	0	blue paper plate		1592937914265
8573-e	1592937927557	14	clickedObj		boot_leather_green	high_difficulty	target	2	3	boot_rubber_brown	difficulty_distractor	distractor	1	1	boot_leather_brown	difficulty_distractor	distractor	4	2	boot_rubber_brown	difficulty_distractor	distractor	3	4	1	1	0	green boot		1592937926347
8573-e	1592937934789	15	clickedObj		box_wood_blue	filler_color	target	3	3	bag_paper_blue	filler	competitor	4	1	ball_plastic_red	filler	distractor	2	4	ball_plastic_red	filler	distractor	1	2	1	1	0	blue box		1592937932687
8573-e	1592937942582	16	clickedObj		ball_plastic_blue_original	filler_none	target	3	1	box_wood_brown_original	filler	competitor	1	4	bowl_metal_green	filler	distractor	2	3	bowl_metal_green	filler	distractor	4	2	1	1	0	blue circle		1592937940381
8573-e	1592937947913	17	clickedObj		table_metal_blue	high_difficulty	target	2	4	table_wood_green	difficulty_distractor	distractor	4	2	table_metal_green	difficulty_distractor	distractor	1	1	table_wood_green	difficulty_distractor	distractor	3	3	1	1	0	blue table		1592937946460
8573-e	1592937957539	18	clickedObj		table_metal_silver_original	high_difficulty	target	1	3	table_wood_blue	difficulty_distractor	distractor	2	4	table_wood_blue	difficulty_distractor	distractor	3	1	table_metal_blue	difficulty_distractor	distractor	4	2	1	1	0	grey table		1592937952597
8573-e	1592937966527	19	clickedObj		bottle_plastic_green	low_difficulty	target	4	3	bottle_glass_blue	difficulty_distractor	distractor	2	4	bottle_glass_blue	difficulty_distractor	distractor	3	2	bottle_glass_green	difficulty_distractor	distractor	1	1	1	1	0	green plastic bottle		1592937964567
8573-e	1592937987531	20	clickedObj		jacket_denim_purple	low_difficulty	target	1	2	jacket_leather_purple	difficulty_distractor	distractor	4	4	jacket_leather_green	difficulty_distractor	distractor	2	3	jacket_leather_green	difficulty_distractor	distractor	3	1	1	1	0	purple non-shiny shirt		1592937984520
8573-e	1592937993155	21	clickedObj		bowl_glass_green	filler_material	target	2	2	door_wood_yellow	filler	distractor	4	4	door_wood_yellow	filler	distractor	3	1	vase_glass_blue	filler	competitor	1	3	1	1	0	green bowl		1592937991813
8573-e	1592937999878	22	clickedObj		plate_paper_blue	high_difficulty	target	2	2	plate_plastic_green	difficulty_distractor	distractor	3	3	plate_paper_green	difficulty_distractor	distractor	4	1	plate_plastic_green	difficulty_distractor	distractor	1	4	1	1	0	blue		1592937998722
8573-e	1592938005393	23	clickedObj		vase_wood_blue	filler_material	target	4	3	ball_plastic_green	filler	distractor	2	1	ball_plastic_green	filler	distractor	3	4	door_wood_red	filler	competitor	1	2	1	1	0	blue		1592938003645
8573-e	1592938011787	24	clickedObj		bag_plastic_green	filler_color	target	1	4	bowl_metal_green	filler	competitor	3	3	box_wood_brown_original	filler	distractor	4	2	box_wood_brown_original	filler	distractor	2	1	1	1	0	green bag		1592938010460
8573-e	1592938016865	25	clickedObj		vase_wood_brown_original	filler_material	target	2	1	door_wood_red	filler	competitor	4	2	bag_paper_blue	filler	distractor	3	4	bag_paper_blue	filler	distractor	1	3	1	1	0	brown		1592938015561
8573-e	1592938021921	26	clickedObj		box_cardboard_green	filler_none	target	3	4	door_steel_yellow	filler	distractor	1	1	door_steel_yellow	filler	distractor	4	2	ruler_metal_silver_original	filler	competitor	2	3	1	1	0	green		1592938020612
8573-e	1592938026733	27	clickedObj		ball_metal_green	filler_none	target	2	3	bag_paper_blue	filler	competitor	3	4	door_steel_yellow	filler	distractor	1	1	door_steel_yellow	filler	distractor	4	2	1	1	0	green		1592938025539
8573-e	1592938031625	28	clickedObj		ruler_wood_blue	filler_material	target	4	4	box_wood_green	filler	competitor	2	3	bowl_metal_silver_original	filler	distractor	1	1	bowl_metal_silver_original	filler	distractor	3	2	1	1	0	blue		1592938030506
8573-e	1592938040426	29	clickedObj		bowl_glass_blue	filler_both	target	2	1	bag_plastic_white_original	filler	distractor	3	4	bag_plastic_white_original	filler	distractor	1	3	vase_glass_blue	filler	competitor	4	2	1	1	0	big blue bowl		1592938038262
8573-e	1592938046054	30	clickedObj		door_wood_brown_original	filler_color	target	1	3	bowl_glass_clear_original	filler	distractor	3	2	bag_paper_brown_original	filler	competitor	2	4	bowl_glass_clear_original	filler	distractor	4	1	1	1	0	door		1592938045004
8573-e	1592938056397	31	clickedObj		pitcher_metal_blue	low_difficulty	target	1	1	pitcher_plastic_green	difficulty_distractor	distractor	4	3	pitcher_plastic_blue	difficulty_distractor	distractor	2	4	pitcher_plastic_green	difficulty_distractor	distractor	3	2	1	1	0	blue metal pitcher		1592938053913
8573-e	1592938065827	32	clickedObj		plate_plastic_blue_original	low_difficulty	target	2	2	plate_paper_blue	difficulty_distractor	distractor	1	4	plate_paper_white_original	difficulty_distractor	distractor	4	1	plate_paper_white_original	difficulty_distractor	distractor	3	3	1	1	0	blue plastic plate		1592938062334
5270-b	1592922526580	1	clickedObj		ball_metal_silver_original	filler_both	target	2	4	vase_glass_green	filler	distractor	1	2	bowl_metal_silver_original	filler	competitor	3	1	vase_glass_green	filler	distractor	4	3	3	2	1	ki___black color	hello	1592922471591___1592922508654___1592922522638
5270-b	1592922542169	2	clickedObj		chair_metal_green	high_difficulty	target	3	4	chair_wood_purple	difficulty_distractor	distractor	1	2	chair_wood_purple	difficulty_distractor	distractor	4	1	chair_metal_purple	difficulty_distractor	distractor	2	3	1	1	0	green		1592922538620
5270-b	1592922587265	3	clickedObj		bag_plastic_blue	filler_color	target	2	4	vase_glass_blue	filler	competitor	3	2	ball_metal_red	filler	distractor	1	3	ball_metal_red	filler	distractor	4	1	4	2	2	blue___cover	there are two blue___all blue?	1592922552860___1592922563360___1592922567333___1592922575902
5270-b	1592922616230	4	clickedObj		cup_plastic_green	low_difficulty	target	1	4	cup_metal_green	difficulty_distractor	distractor	2	2	cup_metal_blue	difficulty_distractor	distractor	4	1	cup_metal_blue	difficulty_distractor	distractor	3	3	1	1	0	green tall		1592922605133
5270-b	1592922651455	5	clickedObj		ruler_metal_green	filler_both	target	2	3	box_wood_brown_original	filler	distractor	3	1	bowl_metal_green	filler	competitor	4	4	box_wood_brown_original	filler	distractor	1	2	1	1	0	green chip		1592922637023
5270-b	1592922673984	6	clickedObj		bag_plastic_green	filler_color	target	3	4	box_cardboard_brown_original	filler	distractor	4	2	box_cardboard_brown_original	filler	distractor	2	3	vase_wood_green	filler	competitor	1	1	1	1	0	green over		1592922669148
5270-b	1592922689601	7	clickedObj		door_wood_brown_original	filler_color	target	3	4	ruler_metal_blue	filler	distractor	2	3	bag_paper_brown_original	filler	competitor	4	2	ruler_metal_blue	filler	distractor	1	1	1	1	0	door		1592922685251
5270-b	1592922706996	8	clickedObj		table_metal_silver_original	high_difficulty	target	2	1	table_wood_green	difficulty_distractor	distractor	1	2	table_metal_green	difficulty_distractor	distractor	4	3	table_wood_green	difficulty_distractor	distractor	3	4	1	1	0	non green		1592922702354
5270-b	1592922749437	9	clickedObj		jacket_denim_purple	low_difficulty	target	1	1	jacket_leather_green	difficulty_distractor	distractor	4	2	jacket_leather_purple	difficulty_distractor	distractor	2	3	jacket_leather_green	difficulty_distractor	distractor	3	4	1	1	0	half hand		1592922729833
5270-b	1592922773157	10	clickedObj		spoon_wood_green	high_difficulty	target	4	2	spoon_wood_blue	difficulty_distractor	distractor	3	3	spoon_metal_blue	difficulty_distractor	distractor	1	1	spoon_metal_blue	difficulty_distractor	distractor	2	4	1	1	0	green		1592922763110
5270-b	1592922811818	11	clickedObj		table_metal_blue	low_difficulty	target	1	1	table_wood_green	difficulty_distractor	distractor	2	4	table_wood_green	difficulty_distractor	distractor	3	3	table_wood_blue	difficulty_distractor	distractor	4	2	1	1	0	dark blue		1592922805116
5270-b	1592922833389	12	clickedObj		plate_paper_blue	low_difficulty	target	3	4	plate_plastic_blue_original	difficulty_distractor	distractor	1	1	plate_plastic_pink	difficulty_distractor	distractor	4	2	plate_plastic_pink	difficulty_distractor	distractor	2	3	1	1	0	light blue		1592922827120
5270-b	1592922884023	13	clickedObj		table_metal_blue	high_difficulty	target	4	4	table_metal_green	difficulty_distractor	distractor	1	3	table_wood_green	difficulty_distractor	distractor	2	2	table_wood_green	difficulty_distractor	distractor	3	1	1	1	0	blue		1592922873552
5270-b	1592922922063	14	clickedObj		vase_wood_blue	filler_material	target	4	3	door_steel_yellow	filler	distractor	1	2	door_steel_yellow	filler	distractor	2	4	box_wood_brown_original	filler	competitor	3	1	1	1	0	vessel		1592922906212
5270-b	1592922948152	15	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	3	plate_paper_white_original	difficulty_distractor	distractor	3	1	plate_paper_white_original	difficulty_distractor	distractor	2	2	plate_paper_blue	difficulty_distractor	distractor	4	4	1	1	0	dark blue		1592922935472
5270-b	1592922976871	16	clickedObj		table_metal_green	high_difficulty	target	1	4	table_metal_blue	difficulty_distractor	distractor	2	2	table_wood_blue	difficulty_distractor	distractor	3	3	table_wood_blue	difficulty_distractor	distractor	4	1	1	1	0	green		1592922959430
5270-b	1592923003394	17	clickedObj		door_steel_red	filler_none	target	4	3	box_cardboard_brown_original	filler	distractor	3	1	box_cardboard_brown_original	filler	distractor	1	2	ruler_wood_green	filler	competitor	2	4	1	1	0	door		1592922986115
5270-b	1592923047697	18	clickedObj		bottle_glass_green	low_difficulty	target	1	3	bottle_plastic_green	difficulty_distractor	distractor	4	2	bottle_plastic_clear_original	difficulty_distractor	distractor	2	1	bottle_plastic_clear_original	difficulty_distractor	distractor	3	4	1	1	0	dark green		1592923033322
5270-b	1592923064312	19	clickedObj		pitcher_metal_blue	low_difficulty	target	4	3	pitcher_plastic_blue	difficulty_distractor	distractor	3	2	pitcher_plastic_white_original	difficulty_distractor	distractor	2	4	pitcher_plastic_white_original	difficulty_distractor	distractor	1	1	1	1	0	dark blue		1592923060954
5270-b	1592923082919	20	clickedObj		box_wood_blue	filler_color	target	3	4	bowl_glass_clear_original	filler	distractor	1	3	bowl_glass_clear_original	filler	distractor	4	1	bag_paper_blue	filler	competitor	2	2	1	1	0	box		1592923074069
5270-b	1592923109943	21	clickedObj		chair_metal_purple	high_difficulty	target	2	2	chair_wood_green	difficulty_distractor	distractor	3	4	chair_wood_green	difficulty_distractor	distractor	4	3	chair_metal_green	difficulty_distractor	distractor	1	1	1	1	0	non green		1592923103904
5270-b	1592923177313	22	clickedObj		bottle_plastic_green	low_difficulty	target	4	3	bottle_glass_clear_original	difficulty_distractor	distractor	3	1	bottle_glass_green	difficulty_distractor	distractor	2	4	bottle_glass_clear_original	difficulty_distractor	distractor	1	2	1	1	0	light green		1592923175231
5270-b	1592923190910	23	clickedObj		bowl_glass_blue	filler_both	target	1	2	door_wood_red	filler	distractor	4	3	door_wood_red	filler	distractor	2	4	vase_glass_blue	filler	competitor	3	1	1	1	0	bowl		1592923186893
5270-b	1592923209563	24	clickedObj		bowl_glass_green	filler_material	target	3	3	door_wood_yellow	filler	distractor	4	2	vase_glass_clear_original	filler	competitor	1	1	door_wood_yellow	filler	distractor	2	4	1	1	0	green		1592923200553
5270-b	1592923230051	25	clickedObj		bowl_metal_blue	filler_both	target	4	1	ball_plastic_red	filler	distractor	1	3	ruler_metal_blue	filler	competitor	3	4	ball_plastic_red	filler	distractor	2	2	1	1	0	bowl		1592923222623
5270-b	1592923254109	26	clickedObj		vase_wood_brown_original	filler_material	target	3	2	door_wood_yellow	filler	competitor	1	1	ball_plastic_red	filler	distractor	2	3	ball_plastic_red	filler	distractor	4	4	1	1	0	brown		1592923248804
5270-b	1592923272813	27	clickedObj		ball_metal_green	filler_none	target	4	1	door_steel_yellow	filler	distractor	2	4	door_steel_yellow	filler	distractor	1	3	box_cardboard_blue	filler	competitor	3	2	1	1	0	green		1592923263284
5270-b	1592923287113	28	clickedObj		box_cardboard_green	filler_none	target	3	2	bag_paper_blue	filler	distractor	4	4	bag_paper_blue	filler	distractor	2	1	door_steel_silver_original	filler	competitor	1	3	1	1	0	green		1592923283473
5270-b	1592923306342	29	clickedObj		ball_plastic_blue_original	filler_none	target	1	4	ruler_metal_silver_original	filler	distractor	3	1	vase_wood_green	filler	competitor	4	2	ruler_metal_silver_original	filler	distractor	2	3	1	1	0	blue		1592923297004
5270-b	1592923317093	30	clickedObj		boot_leather_green	high_difficulty	target	2	2	boot_rubber_brown	difficulty_distractor	distractor	4	1	boot_rubber_brown	difficulty_distractor	distractor	3	3	boot_leather_brown	difficulty_distractor	distractor	1	4	1	1	0	green		1592923312799
5270-b	1592923348278	31	clickedObj		plate_paper_blue	high_difficulty	target	2	4	plate_plastic_green	difficulty_distractor	distractor	1	2	plate_paper_green	difficulty_distractor	distractor	4	1	plate_plastic_green	difficulty_distractor	distractor	3	3	1	1	0	non green		1592923339898
5270-b	1592923397173	32	clickedObj		ruler_wood_blue	filler_material	target	2	4	vase_glass_clear_original	filler	distractor	3	1	vase_glass_clear_original	filler	distractor	1	3	box_wood_brown_original	filler	competitor	4	2	1	1	0	small		1592923359993
5178-c	1592923082697	1	clickedObj		cup_plastic_green	low_difficulty	target	4	4	cup_metal_green	difficulty_distractor	distractor	1	1	cup_metal_blue	difficulty_distractor	distractor	3	2	cup_metal_blue	difficulty_distractor	distractor	2	3	3	2	1	hello___i see a green, plastic cup	hi	1592923062662___1592923072932___1592923080599
5178-c	1592923103721	2	clickedObj		plate_paper_blue	low_difficulty	target	4	2	plate_plastic_blue_original	difficulty_distractor	distractor	2	1	plate_plastic_green	difficulty_distractor	distractor	1	4	plate_plastic_green	difficulty_distractor	distractor	3	3	1	1	0	blue plate with ridges		1592923100223
5178-c	1592923120185	3	clickedObj		bag_plastic_green	filler_color	target	4	4	bowl_glass_clear_original	filler	distractor	1	3	bowl_glass_clear_original	filler	distractor	3	2	box_wood_green	filler	competitor	2	1	1	1	0	green plastic sack		1592923114394
5178-c	1592923140961	4	clickedObj		table_metal_blue	high_difficulty	target	1	1	table_wood_green	difficulty_distractor	distractor	2	2	table_wood_green	difficulty_distractor	distractor	3	3	table_metal_green	difficulty_distractor	distractor	4	4	1	1	0	blue rectangular table		1592923138906
5178-c	1592923159864	5	clickedObj		vase_wood_blue	filler_material	target	1	2	bag_plastic_white_original	filler	distractor	2	1	door_wood_yellow	filler	competitor	3	4	bag_plastic_white_original	filler	distractor	4	3	1	1	0	blue vase		1592923157149
5178-c	1592923172666	6	clickedObj		bottle_glass_green	low_difficulty	target	1	3	bottle_plastic_green	difficulty_distractor	distractor	3	1	bottle_plastic_clear_original	difficulty_distractor	distractor	2	4	bottle_plastic_clear_original	difficulty_distractor	distractor	4	2	1	1	0	green glass bottle		1592923168364
5178-c	1592923189720	7	clickedObj		chair_metal_purple	high_difficulty	target	4	1	chair_wood_green	difficulty_distractor	distractor	1	2	chair_wood_green	difficulty_distractor	distractor	2	3	chair_metal_green	difficulty_distractor	distractor	3	4	1	1	0	purple metal chair		1592923187070
5178-c	1592923207320	8	clickedObj		pitcher_metal_blue	low_difficulty	target	2	1	pitcher_glass_blue	difficulty_distractor	distractor	1	2	pitcher_glass_clear_original	difficulty_distractor	distractor	3	4	pitcher_glass_clear_original	difficulty_distractor	distractor	4	3	1	1	0	blue metal pitcher		1592923203172
